,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1341,XVI.,47.51831129999999,19.2043711,Veranda Delikát,47.504796609019806,19.193604842715477,Breakfast Spot
1342,XVI.,47.51831129999999,19.2043711,Ristorante Limoncello,47.51314469124822,19.20379090296332,Italian Restaurant
1343,XVI.,47.51831129999999,19.2043711,Lidl,47.5055953528753,19.2005918191233,Supermarket
1344,XVI.,47.51831129999999,19.2043711,Kemencés Pizza - 16,47.514444520446204,19.183780923611963,Pizza Place
1345,XVI.,47.51831129999999,19.2043711,Legenda Bowling Club Söröző,47.516232904233505,19.209906451185002,Beer Bar
1346,XVI.,47.51831129999999,19.2043711,Beatrix Cukrászda,47.51356793223199,19.200885539512804,Cupcake Shop
1347,XVI.,47.51831129999999,19.2043711,Végvári cukrászda,47.52683103412937,19.20233591824331,Cupcake Shop
1348,XVI.,47.51831129999999,19.2043711,Erzsébetligeti Színház - Corvin Művelődési Ház,47.509730879719996,19.204336497630436,Theater
1349,XVI.,47.51831129999999,19.2043711,Aldi,47.503613279932324,19.216192971621467,Supermarket
1350,XVI.,47.51831129999999,19.2043711,SPAR,47.520925384264686,19.186506659209954,Supermarket
1351,XVI.,47.51831129999999,19.2043711,CBA Mátyásföldi ABC,47.51351282952995,19.200722304183586,Grocery Store
1352,XVI.,47.51831129999999,19.2043711,"Cinkota (H8, H9)",47.519446885444154,19.217469692230225,Light Rail Station
1353,XVI.,47.51831129999999,19.2043711,Cinkota Torony,47.51951337212976,19.217647258729873,Train Station
1354,XVI.,47.51831129999999,19.2043711,Coop Szuper,47.509792,19.211745,Food & Drink Shop
1355,XVI.,47.51831129999999,19.2043711,Cinkota (Volán),47.5204145333505,19.218757598572342,Bus Stop
1356,XVI.,47.51831129999999,19.2043711,"Bökényföldi Út (45,46,146)",47.50876546080613,19.20845056410208,Bus Stop
1357,XVI.,47.51831129999999,19.2043711,Erzsébetligeti Strand,47.508480500371675,19.20676792376885,Water Park
1358,XVI.,47.51831129999999,19.2043711,Első Világháborús Emlékmű Cinkota,47.520855,19.21867,Sculpture Garden
1359,XVI.,47.51831129999999,19.2043711,Stefi,47.50836983846219,19.209276645556006,Beer Garden
1360,XVI.,47.51831129999999,19.2043711,Jógaliget Fitness és Jógastúdió,47.50771531794059,19.206721431447242,Yoga Studio
1361,XVI.,47.51831129999999,19.2043711,Reál élelmiszer,47.520022,19.220411,Food & Drink Shop
1362,XVI.,47.51831129999999,19.2043711,Betti Shop,47.52035254020039,19.220464414355035,Grocery Store
1363,XVI.,47.51831129999999,19.2043711,Friss Pékség,47.51975807106822,19.220934737593367,Bakery
1364,XVI.,47.51831129999999,19.2043711,"Anilin utca (45, 46, 146, 908)",47.513285430851866,19.219405957006515,Bus Stop
1365,XVI.,47.51831129999999,19.2043711,Európa Gyógyszertár,47.529731437262534,19.20342502674252,Medical Center
1366,XVI.,47.51831129999999,19.2043711,Szilas patak,47.52810379564071,19.194134964820346,River
1367,XVI.,47.51831129999999,19.2043711,Paplak Söröző,47.506939469733226,19.21006679534912,Pub
1368,XVI.,47.51831129999999,19.2043711,"Jókai Mór utca (Rendőrség) (44, 46, 92, 92A, 176E, 276E, 908)",47.51067440879234,19.189950011185125,Bus Stop
1369,XVI.,47.51831129999999,19.2043711,Hermina park,47.528100308672315,19.19231431480345,Park
1370,XVI.,47.51831129999999,19.2043711,Játszótér,47.528855871334386,19.193721506439296,Playground
1371,XVI.,47.51831129999999,19.2043711,Cinkota alsó (H9),47.52625776625775,19.219921982635405,Light Rail Station
1372,XVI.,47.51831129999999,19.2043711,Caprera Forrás,47.525983794640474,19.220289595072398,Hot Spring
1373,XVI.,47.51831129999999,19.2043711,Gyógyszertár,47.50523262197201,19.201023083268584,Pharmacy
1374,XVI.,47.51831129999999,19.2043711,CBA,47.53174659825944,19.201082709670953,Grocery Store
1375,XVI.,47.51831129999999,19.2043711,"Mátyásföldi tér (46, 173G, 244, 996, 996A)",47.52365383201509,19.18477020385863,Bus Stop
1376,XVI.,47.51831129999999,19.2043711,Rákosszentmihály,47.524351735808885,19.183749847732344,Train Station
1377,XVI.,47.51831129999999,19.2043711,"Árpádföld, Bekecs utca‎ (31, 931)",47.533613278462695,19.2079436317852,Bus Stop
1378,XVI.,47.51831129999999,19.2043711,"Georgina utca (92, Volán)",47.518349885750226,19.227316224623024,Bus Stop
1379,XVI.,47.51831129999999,19.2043711,Árpádföld (H9),47.533012503854486,19.21252367080724,Light Rail Station
1380,XVI.,47.51831129999999,19.2043711,Stilianos Babauszoda,47.52386345325844,19.182224581788947,Gym Pool
1381,XVI.,47.51831129999999,19.2043711,"Timur utca (46, 175)",47.531656495459444,19.18909835715813,Bus Stop
1382,XVI.,47.51831129999999,19.2043711,Georgina Utca (45),47.51849214355578,19.229675953710043,Bus Stop
1383,XVI.,47.51831129999999,19.2043711,Árpád Gyógyszertár,47.5332308652538,19.192002419953116,Pharmacy
1384,XVI.,47.51831129999999,19.2043711,"Sashalom H (44, 45, 908)",47.51042062220616,19.1816092885893,Bus Stop
1385,XVI.,47.51831129999999,19.2043711,Faller Cukrászda,47.519278735913595,19.22993857822497,Dessert Shop
1386,XVI.,47.51831129999999,19.2043711,"Mazsola utca (31, 931)",47.53549939666446,19.198234632316904,Bus Stop
1387,XVI.,47.51831129999999,19.2043711,"Szlovák út (31, 931)",47.53234706088394,19.188036952971622,Bus Stop
1388,XVI.,47.51831129999999,19.2043711,Csokoládémúzeum,47.532556310861544,19.21012689835756,Museum
1389,XVII.,47.475829499999996,19.2694065,Szépréti Cukrászda,47.48270052339404,19.27358684848476,Dessert Shop
1390,XVII.,47.475829499999996,19.2694065,Home Fitness,47.4738084760452,19.271382431537553,Gym
1391,XVII.,47.475829499999996,19.2694065,Power Gym Classic,47.485656971180404,19.28062034273636,Gym / Fitness Center
1392,XVII.,47.475829499999996,19.2694065,Aldi,47.47070601243348,19.28422451267528,Supermarket
1393,XVII.,47.475829499999996,19.2694065,Rákoskeresztúr városközpont,47.479705338018505,19.256338523575405,Plaza
1394,XVII.,47.475829499999996,19.2694065,Lidl,47.4730445344809,19.2736720829363,Supermarket
1395,XVII.,47.475829499999996,19.2694065,Almárium ABC,47.47738494295783,19.292527624053598,Food & Drink Shop
1396,XVII.,47.475829499999996,19.2694065,Törzshely,47.48936326855289,19.25961875244135,Hungarian Restaurant
1397,XVII.,47.475829499999996,19.2694065,Marcsa Néni Vendéglője,47.477640424035414,19.262273867903424,Restaurant
1398,XVII.,47.475829499999996,19.2694065,Rákosliget vasúti megállóhely,47.48723714667629,19.258890330403393,Train Station
1399,XVII.,47.475829499999996,19.2694065,Keresztúri Új Piac,47.48117211314895,19.255953375613583,Farmers Market
1400,XVII.,47.475829499999996,19.2694065,Dögevő,47.48017498359011,19.25423957518476,Burger Joint
1401,XVII.,47.475829499999996,19.2694065,Jókonyha Étterem,47.48536,19.281065,Restaurant
1402,XVII.,47.475829499999996,19.2694065,Főtér Café,47.47988896193687,19.255811548290385,Café
1403,XVII.,47.475829499999996,19.2694065,DIEGO,47.4732,19.271899999999988,Carpet Store
1404,XVII.,47.475829499999996,19.2694065,162 megálló Lemberg-Csabagyöngye,47.480676878926865,19.28099166327451,Bus Stop
1405,XVII.,47.475829499999996,19.2694065,Fortuna Tenisz Centrum,47.475904443859726,19.25279974937439,Tennis Court
1406,XVII.,47.475829499999996,19.2694065,Rákoscsaba-Újtelep vasútállomás,47.48734802993257,19.270964956144155,Train Station
1407,XVII.,47.475829499999996,19.2694065,Rákoshegy vasútállomás,47.46762553315732,19.24725993466416,Train Station
1408,XVII.,47.475829499999996,19.2694065,"Bulyovszky utca (46, 98, 980)",47.47083415010197,19.251740146949075,Bus Stop
1409,XVII.,47.475829499999996,19.2694065,"Szent kereszt tér (46, 97E, 161, 162, 162A, 169E, 198, 201E, 202E, 261E, 262, 956, 990, 998)",47.48124383,19.24968395,Bus Stop
1410,XVII.,47.475829499999996,19.2694065,Géza pékség,47.488533,19.25923,Bakery
1411,XVII.,47.475829499999996,19.2694065,Bereczki Cukrászda,47.489515,19.259514,Dessert Shop
1412,XVII.,47.475829499999996,19.2694065,Zrinyi Virágház,47.485101092714835,19.288172974276648,Flower Shop
1413,XVII.,47.475829499999996,19.2694065,Liget Tenisz Klub,47.489992,19.259059,Tennis Court
1414,XVII.,47.475829499999996,19.2694065,GamePark,47.46962129903971,19.29097652213791,Video Game Store
1415,XVII.,47.475829499999996,19.2694065,"Csaba vezér tér (161, 169E, 201E, 202E, 956, 990)",47.48680250215826,19.286311268806458,Bus Stop
1416,XVII.,47.475829499999996,19.2694065,"Regélő utca (161, 162, 201E, 202E, 262, 956, 990)",47.47718413513657,19.29275360133819,Bus Stop
1417,XVII.,47.475829499999996,19.2694065,"Ároktő út (98, 276E)",47.49140089048306,19.264831072979966,Bus Stop
1418,XVII.,47.475829499999996,19.2694065,Faház Papírbolt,47.48778772569433,19.28762895036345,Paper / Office Supplies Store
1419,XVII.,47.475829499999996,19.2694065,"Csaba Vezér Tér (169E, 202E) (Csaba Vezér tér (169E, 956))",47.48784650883321,19.287829399108887,Bus Stop
1420,XVII.,47.475829499999996,19.2694065,SPAR,47.48011768980115,19.243779217574684,Supermarket
1421,XVIII.,47.430328700000004,19.201864699999998,Pool Harbour,47.43313058675622,19.201764809539448,Pool Hall
1422,XVIII.,47.430328700000004,19.201864699999998,Balatoni Fagyizò,47.42730973498163,19.20316627726087,Ice Cream Shop
1423,XVIII.,47.430328700000004,19.201864699999998,Péterhalmi Erdő,47.421734,19.198446,Forest
1424,XVIII.,47.430328700000004,19.201864699999998,Texas Étterem,47.43785043633288,19.195670247024346,Pizza Place
1425,XVIII.,47.430328700000004,19.201864699999998,Zila Kávéház - Krisztina Cukrászda és Étterem,47.43987700455683,19.18719658105402,Eastern European Restaurant
1426,XVIII.,47.430328700000004,19.201864699999998,Béke Téri Fagyizó,47.42966200892763,19.218506665938914,Dessert Shop
1427,XVIII.,47.430328700000004,19.201864699999998,SXL Fitness & Gym,47.43276668646879,19.177995981189444,Gym / Fitness Center
1428,XVIII.,47.430328700000004,19.201864699999998,Bókay-kert,47.43982357267643,19.180553630102878,Park
1429,XVIII.,47.430328700000004,19.201864699999998,Shrimpy Street Food Bar,47.44062,19.183933,Seafood Restaurant
1430,XVIII.,47.430328700000004,19.201864699999998,Energia Fitness,47.44558420440201,19.190739454387856,Gym
1431,XVIII.,47.430328700000004,19.201864699999998,Nemes Fitness,47.41351318252462,19.20124885711788,Gym / Fitness Center
1432,XVIII.,47.430328700000004,19.201864699999998,Pellegrini Pékség,47.42995216652849,19.218617080823115,Bakery
1433,XVIII.,47.430328700000004,19.201864699999998,Ász Pékség,47.432513343022464,19.18222373888295,Bakery
1434,XVIII.,47.430328700000004,19.201864699999998,Gombás Étterem,47.43632679476477,19.182103740817734,Middle Eastern Restaurant
1435,XVIII.,47.430328700000004,19.201864699999998,Lőrinci piac,47.44210827282049,19.184274673461914,Farmers Market
1436,XVIII.,47.430328700000004,19.201864699999998,Lidl,47.4340946983264,19.2004320894185,Supermarket
1437,XVIII.,47.430328700000004,19.201864699999998,Szent Lőrinc Sörkert,47.44189908982855,19.18366818357598,Beer Garden
1438,XVIII.,47.430328700000004,19.201864699999998,László Tanya Étterem,47.44462479602972,19.18830776954062,Modern European Restaurant
1439,XVIII.,47.430328700000004,19.201864699999998,Tonett étterem,47.446257157308146,19.191381124229473,Eastern European Restaurant
1440,XVIII.,47.430328700000004,19.201864699999998,"Olt utca (182, 282E)",47.43010009324173,19.1992955140921,Bus Stop
1441,XVIII.,47.430328700000004,19.201864699999998,dm,47.433135,19.201743,Cosmetics Shop
1442,XVIII.,47.430328700000004,19.201864699999998,Pöpec ABC,47.42748911611858,19.203072627141285,Grocery Store
1443,XVIII.,47.430328700000004,19.201864699999998,Gilice tér,47.43250030601743,19.181279894583426,Plaza
1444,XVIII.,47.430328700000004,19.201864699999998,Hargita Tér,47.42953452097323,19.207749811803698,Playground
1445,XVIII.,47.430328700000004,19.201864699999998,Iparvasút (50),47.43370686653088,19.196191366563674,Tram Station
1446,XVIII.,47.430328700000004,19.201864699999998,SPAR,47.433002581182876,19.17792438600211,Grocery Store
1447,XVIII.,47.430328700000004,19.201864699999998,Kiserdő,47.42345234849201,19.201541498565003,Park
1448,XVIII.,47.430328700000004,19.201864699999998,Ungvár utca (50),47.43117917218104,19.21209990978241,Tram Station
1449,XVIII.,47.430328700000004,19.201864699999998,No Relax,47.44177805054747,19.183966859765782,Bar
1450,XVIII.,47.430328700000004,19.201864699999998,Alpha Butor,47.424281852681816,19.19011252031484,Furniture / Home Store
1451,XVIII.,47.430328700000004,19.201864699999998,"Halomi út (166, 166A, 182, 266, 282E, 950, 950A)",47.42207937068414,19.210704942619206,Bus Stop
1452,XVIII.,47.430328700000004,19.201864699999998,SPAR,47.416056926565815,19.20725947278993,Supermarket
1453,XVIII.,47.430328700000004,19.201864699999998,"Gilice tér (182,183,282E)",47.43208724430089,19.185072491350134,Bus Stop
1454,XVIII.,47.430328700000004,19.201864699999998,Rio Sol,47.41984041690971,19.209048718009832,Cosmetics Shop
1455,XVIII.,47.430328700000004,19.201864699999998,Silens Photo & Style,47.42932156550432,19.1832071917471,Art Gallery
1456,XVIII.,47.430328700000004,19.201864699999998,Virágkultúra,47.432252698633995,19.18321776877782,Flower Shop
1457,XVIII.,47.430328700000004,19.201864699999998,T,47.431898065317796,19.183042812204675,Tennis Court
1458,XVIII.,47.430328700000004,19.201864699999998,Peak Gym Gold,47.427992014365444,19.22074404652373,Gym / Fitness Center
1459,XVIII.,47.430328700000004,19.201864699999998,Lili fagyizó,47.417559,19.207382,Ice Cream Shop
1460,XVIII.,47.430328700000004,19.201864699999998,"Varjú utca (182, 183, 184, 198, 282E, 284E, 980)",47.433607467349624,19.182797737808613,Bus Stop
1461,XVIII.,47.430328700000004,19.201864699999998,"Dobozi utca (182, 183, 184, 198, 282E, 284E, 980)",47.435606239452085,19.183459281921387,Bus Stop
1462,XVIII.,47.430328700000004,19.201864699999998,"Alacskai út (166, 182, 254E, 266, 282E, 950, 950A)",47.416903897967856,19.206453624784988,Bus Stop
1463,XVIII.,47.430328700000004,19.201864699999998,Malév SC Sporttelep,47.43888750915866,19.218151131362735,Soccer Field
1464,XVIII.,47.430328700000004,19.201864699999998,Malév Gym,47.43858827626788,19.219903568538964,Gym
1465,XVIII.,47.430328700000004,19.201864699999998,Vilmos Endre Sportcentrum,47.438768741948586,19.219730656687553,Sports Club
1466,XVIII.,47.430328700000004,19.201864699999998,Malév Uszoda,47.43885755066532,19.219809564882187,Pool
1467,XVIII.,47.430328700000004,19.201864699999998,Szemeretelep vasúti átjáró (max 20 perc),47.44362544284876,19.21187762408551,Intersection
1468,XVIII.,47.430328700000004,19.201864699999998,Bókay gödör,47.436885633679545,19.181629353721217,Playground
1469,XVIII.,47.430328700000004,19.201864699999998,Bambusz Ételbár,47.436779559666604,19.222705512086367,Diner
1470,XVIII.,47.430328700000004,19.201864699999998,"Ferihegy vasútállomás (166, 166A, 236, 266,)",47.43682807628467,19.222723469780476,Bus Stop
1471,XVIII.,47.430328700000004,19.201864699999998,Hollandimpex Squash,47.4404984506453,19.1836311576584,Squash Court
1472,XVIII.,47.430328700000004,19.201864699999998,"Ferihegy vasútállomás (200E, 900)",47.43783434804356,19.22318077716001,Bus Stop
1473,XVIII.,47.430328700000004,19.201864699999998,dm,47.43273675102602,19.17791468418641,Cosmetics Shop
1474,XVIII.,47.430328700000004,19.201864699999998,"Duna utca M(166, 166A, 266)",47.4308888596763,19.22607421875,Bus Stop
1475,XVIII.,47.430328700000004,19.201864699999998,"Alacskai úti lakótelep (166, 166A, 182, 254E, 266, 282E, 950, 950A)",47.41331112664523,19.20159084359335,Bus Stop
1476,XVIII.,47.430328700000004,19.201864699999998,Espressamente,47.43968988608967,19.223270719912072,Café
1477,XVIII.,47.430328700000004,19.201864699999998,Repülőtéri Képzési Központ,47.43955622453222,19.22342653434792,Airport Service
1478,XVIII.,47.430328700000004,19.201864699999998,Airport Hotel,47.43546523642808,19.226582876532564,Hotel
1479,XVIII.,47.430328700000004,19.201864699999998,10 Minutes Bistro & Cafe,47.439719364355874,19.223967996439026,Diner
1480,XVIII.,47.430328700000004,19.201864699999998,Terminal 1,47.439989394849285,19.223756790161133,Airport Terminal
1481,XVIII.,47.430328700000004,19.201864699999998,Airport Bistro,47.43988917818617,19.22418204548419,Airport Food Court
1482,XVIII.,47.430328700000004,19.201864699999998,"Lőrinci temető (182, 184, 217, 93, 217E, 282E, 284E,198, 980)",47.44690562432979,19.19177229619932,Bus Stop
1483,XVIII.,47.430328700000004,19.201864699999998,Gloriett lakótelep (194),47.42861208709809,19.175382661599002,Bus Stop
1484,XIX.,47.44933270000001,19.144119600000003,Hópehely cukrászda,47.44801105441383,19.149151469439243,Ice Cream Shop
1485,XIX.,47.44933270000001,19.144119600000003,Lidl Kispest,47.4569113694556,19.1458737521173,Supermarket
1486,XIX.,47.44933270000001,19.144119600000003,La-Guna Sushi Bar,47.45904341485118,19.141879259405545,Sushi Restaurant
1487,XIX.,47.44933270000001,19.144119600000003,Leonidas Gyros,47.45930475139935,19.141187469235557,Greek Restaurant
1488,XIX.,47.44933270000001,19.144119600000003,Sea-Watch Búváráruház,47.45006859285097,19.153502186244495,Dive Shop
1489,XIX.,47.44933270000001,19.144119600000003,Halásztanya Étterem,47.452476580257624,19.150759881548424,Hungarian Restaurant
1490,XIX.,47.44933270000001,19.144119600000003,Templom tér,47.45351994345431,19.141488498319024,Park
1491,XIX.,47.44933270000001,19.144119600000003,Gulliver és a törpék vendéglője,47.45985513506317,19.140076854079428,Hungarian Restaurant
1492,XIX.,47.44933270000001,19.144119600000003,a másik bolt,47.456349753922176,19.12487496040169,Deli / Bodega
1493,XIX.,47.44933270000001,19.144119600000003,Aldi,47.43754863292807,19.14691215882042,Grocery Store
1494,XIX.,47.44933270000001,19.144119600000003,Cafe Frei,47.46329166213495,19.145881883135285,Coffee Shop
1495,XIX.,47.44933270000001,19.144119600000003,Nótafa Vendéglő,47.45534579002075,19.13863489146501,Restaurant
1496,XIX.,47.44933270000001,19.144119600000003,Lepenyfogo,47.461143119019546,19.149760817074732,Pizza Place
1497,XIX.,47.44933270000001,19.144119600000003,Pasa Kebab,47.456496646170464,19.14701295639265,Turkish Restaurant
1498,XIX.,47.44933270000001,19.144119600000003,MegaFitness,47.462319510046164,19.14682213249294,Gym / Fitness Center
1499,XIX.,47.44933270000001,19.144119600000003,Kós Károly tér,47.45553169411855,19.126482887661,Park
1500,XIX.,47.44933270000001,19.144119600000003,Kakas Étterem,47.4535727691403,19.167283936907516,Hungarian Restaurant
1501,XIX.,47.44933270000001,19.144119600000003,Adri Gyros,47.45951158561112,19.140488654297606,Burger Joint
1502,XIX.,47.44933270000001,19.144119600000003,Bujdosó Székely Étterem,47.461416,19.149445,Hungarian Restaurant
1503,XIX.,47.44933270000001,19.144119600000003,Kispesti Piac,47.45855049906886,19.145068539850453,Farmers Market
1504,XIX.,47.44933270000001,19.144119600000003,Fressnapf XXL,47.461834,19.13124,Pet Store
1505,XIX.,47.44933270000001,19.144119600000003,La-Guna,47.45592008414378,19.146907065889394,Eastern European Restaurant
1506,XIX.,47.44933270000001,19.144119600000003,Tchibo,47.462778611700344,19.148626349370446,Miscellaneous Shop
1507,XIX.,47.44933270000001,19.144119600000003,Mandarina Shoarma,47.46263266820904,19.148008951090294,Falafel Restaurant
1508,XIX.,47.44933270000001,19.144119600000003,Power Gym fitness,47.4592306479182,19.142150570085377,Gym / Fitness Center
1509,XIX.,47.44933270000001,19.144119600000003,Libri Köki,47.46316088947616,19.145905524563965,Bookstore
1510,XIX.,47.44933270000001,19.144119600000003,DIEGO,47.46275186936727,19.135075410741766,Carpet Store
1511,XIX.,47.44933270000001,19.144119600000003,KacKac,47.46278885760423,19.149122058784368,Indoor Play Area
1512,XIX.,47.44933270000001,19.144119600000003,Kispesti Uszoda,47.46053933120363,19.151260629147686,Pool
1513,XIX.,47.44933270000001,19.144119600000003,ALDI,47.46234976505659,19.1315779294289,Supermarket
1514,XIX.,47.44933270000001,19.144119600000003,Vágóhíd söröző,47.45924589271676,19.14915922132149,Pub
1515,XIX.,47.44933270000001,19.144119600000003,New Yorker,47.46310356205481,19.146987053770328,Clothing Store
1516,XIX.,47.44933270000001,19.144119600000003,Aldi,47.4517880717043,19.16025263678023,Supermarket
1517,XIX.,47.44933270000001,19.144119600000003,Kossuth tér,47.457867,19.144651,Park
1518,XIX.,47.44933270000001,19.144119600000003,Lantos JOHNNY Fitness,47.461181607014886,19.134664301147787,Gym
1519,XIX.,47.44933270000001,19.144119600000003,Pizzoli,47.46109809432551,19.136054328429573,Pizza Place
1520,XIX.,47.44933270000001,19.144119600000003,swan söröző,47.46225452361252,19.148956336946306,Irish Pub
1521,XIX.,47.44933270000001,19.144119600000003,Media Markt,47.46302,19.129704,Electronics Store
1522,XIX.,47.44933270000001,19.144119600000003,Szamos Csokoládé,47.46305444512174,19.146556473431932,Dessert Shop
1523,XIX.,47.44933270000001,19.144119600000003,Belfrit,47.46272810168318,19.1480360988399,Fast Food Restaurant
1524,XIX.,47.44933270000001,19.144119600000003,SPAR,47.45499850901629,19.152655915344212,Grocery Store
1525,XIX.,47.44933270000001,19.144119600000003,Kispesti Atlétikai Club,47.436530698813684,19.15070609176123,Athletics & Sports
1526,XIX.,47.44933270000001,19.144119600000003,Városház tér (Kispest),47.45342640095098,19.15044347597854,Plaza
1527,XIX.,47.44933270000001,19.144119600000003,Rossmann,47.46256835920591,19.147629699577095,Drugstore
1528,XIX.,47.44933270000001,19.144119600000003,Chimichanga,47.462836588998485,19.147680076990248,Mexican Restaurant
1529,XIX.,47.44933270000001,19.144119600000003,Boczkó Étterem és Pizzéria,47.457106355730744,19.154302439253737,Pizza Place
1530,XIX.,47.44933270000001,19.144119600000003,Hotel Chesscom Budapest,47.46113865339166,19.149825368082315,Hotel
1531,XIX.,47.44933270000001,19.144119600000003,Hotel Sunshine *** Superior,47.46049151010693,19.149356223168102,Hotel
1532,XIX.,47.44933270000001,19.144119600000003,KFC,47.46307,19.129402,Fried Chicken Joint
1533,XIX.,47.44933270000001,19.144119600000003,CCC,47.46316146886828,19.14618274333072,Shoe Store
1534,XIX.,47.44933270000001,19.144119600000003,Villanytelep (50),47.452517071449144,19.15675148877306,Tram Station
1535,XIX.,47.44933270000001,19.144119600000003,CBA Remiz,47.4528464789101,19.156765937805176,Grocery Store
1536,XIX.,47.44933270000001,19.144119600000003,Norbi Update Pékség,47.46312815883526,19.147945276847665,Bakery
1537,XIX.,47.44933270000001,19.144119600000003,Wekerlei Kávézó,47.45362560646613,19.123013997486286,Café
1538,XIX.,47.44933270000001,19.144119600000003,Costa Coffee,47.46315756567394,19.147264352233787,Coffee Shop
1539,XIX.,47.44933270000001,19.144119600000003,Burger King,47.46270346590569,19.14763789812261,Fast Food Restaurant
1540,XIX.,47.44933270000001,19.144119600000003,Koller Bácsi cukrászdája,47.455551366545365,19.127165572845517,Dessert Shop
1541,XIX.,47.44933270000001,19.144119600000003,Ecseri Bolhapiac,47.43597952304866,19.14536143110195,Flea Market
1542,XIX.,47.44933270000001,19.144119600000003,dm,47.46315621249611,19.148019135872055,Cosmetics Shop
1543,XIX.,47.44933270000001,19.144119600000003,C&A,47.46279685598518,19.14808913571654,Clothing Store
1544,XIX.,47.44933270000001,19.144119600000003,Libri,47.46338326392612,19.128803482813865,Bookstore
1545,XIX.,47.44933270000001,19.144119600000003,T-Pont,47.463087473458366,19.148126261449487,Mobile Phone Shop
1546,XIX.,47.44933270000001,19.144119600000003,Háda,47.463084262382786,19.1457964043545,Thrift / Vintage Store
1547,XIX.,47.44933270000001,19.144119600000003,Bozsik-stadion,47.44284614950912,19.154363568236988,Soccer Stadium
1548,XIX.,47.44933270000001,19.144119600000003,Pizza Hut ÜLLŐI,47.454368729347564,19.151262344852483,Pizza Place
1549,XIX.,47.44933270000001,19.144119600000003,Hervis,47.462558,19.130014,Sporting Goods Shop
1550,XIX.,47.44933270000001,19.144119600000003,Wekerle Étterem,47.45768699828017,19.126189339351445,Restaurant
1551,XIX.,47.44933270000001,19.144119600000003,Spar Kossuth tér (ex-Kaiser's),47.458139565191225,19.14619725853452,Supermarket
1552,XIX.,47.44933270000001,19.144119600000003,Euronics,47.463059051113405,19.146121387045262,Electronics Store
1553,XIX.,47.44933270000001,19.144119600000003,H&M,47.46268560893669,19.149410189129416,Clothing Store
1554,XIX.,47.44933270000001,19.144119600000003,Italdepo,47.439603527731116,19.146607062382472,Liquor Store
1555,XIX.,47.44933270000001,19.144119600000003,Coffeshop Company,47.463246710155566,19.128889182749052,Café
1556,XIX.,47.44933270000001,19.144119600000003,Éléskamra,47.45563693968847,19.124871459574194,Health Food Store
1557,XIX.,47.44933270000001,19.144119600000003,KFC,47.46266317174978,19.148038893935265,Fast Food Restaurant
1558,XIX.,47.44933270000001,19.144119600000003,"Nagyszőlős utca (99, 123, 123A, 151)",47.44350171414272,19.128189010064446,Bus Stop
1559,XIX.,47.44933270000001,19.144119600000003,Grill Land,47.46264363874824,19.147831256252008,Restaurant
1560,XIX.,47.44933270000001,19.144119600000003,Playersroom,47.462494483105125,19.14766788482666,Sporting Goods Shop
1561,XIX.,47.44933270000001,19.144119600000003,Köki erdő,47.46355347949017,19.140479564666748,Forest
1562,XIX.,47.44933270000001,19.144119600000003,Vaskapu utca (99),47.43438339006628,19.13916528224945,Bus Stop
1563,XIX.,47.44933270000001,19.144119600000003,"Zalán utca (99, 151, 948)",47.443687796819454,19.122880340261226,Bus Stop
1564,XIX.,47.44933270000001,19.144119600000003,Panna Panzió és Rendezvényház,47.43917659335871,19.126902583594713,Bed & Breakfast
1565,XIX.,47.44933270000001,19.144119600000003,Hong Tong Tong,47.44783663,19.16721397,Chinese Restaurant
1566,XIX.,47.44933270000001,19.144119600000003,CBA Mártírok Útja,47.435810477769465,19.13189930730024,Grocery Store
1567,XIX.,47.44933270000001,19.144119600000003,"Margó Tivadar utca‎ (136E, 236, 236A, 914, 950, 950A)",47.44772965980726,19.167651372258455,Bus Stop
1568,XIX.,47.44933270000001,19.144119600000003,INTERSPAR,47.46319073979057,19.129101624599613,Supermarket
1569,XIX.,47.44933270000001,19.144119600000003,"Vörösmarty Mihály utca (136E, 914)",47.43965453243566,19.164225177254608,Bus Stop
1570,XIX.,47.44933270000001,19.144119600000003,Szatócs Èlelmiszerbolt,47.43541627921466,19.158279335743664,Food Court
1571,XIX.,47.44933270000001,19.144119600000003,Havanna CBA,47.43892085536262,19.163999216033268,Grocery Store
1572,XIX.,47.44933270000001,19.144119600000003,Match,47.439417684747276,19.16545879300918,Grocery Store
1573,XIX.,47.44933270000001,19.144119600000003,CBA Príma,47.439161512015865,19.165777162329054,Grocery Store
1574,XIX.,47.44933270000001,19.144119600000003,Nosztalgia Pékáru És Élelmiszer Üzlet,47.43606218699889,19.126406083143586,Food & Drink Shop
1575,XX.,47.4333961,19.120920899999998,Buffalo Steakhouse,47.42818911426853,19.119712835953457,Steakhouse
1576,XX.,47.4333961,19.120920899999998,Tortuga Étterem,47.44152027303494,19.109074311167383,BBQ Joint
1577,XX.,47.4333961,19.120920899999998,Tücsök Vendéglő Söröző,47.433957714618494,19.101109262561753,Beer Garden
1578,XX.,47.4333961,19.120920899999998,Sétáló utca (Kossuth Lajos utca),47.437386,19.10228,Pedestrian Plaza
1579,XX.,47.4333961,19.120920899999998,SZANI Gyros Büfé,47.422375365110774,19.125189312328093,Burger Joint
1580,XX.,47.4333961,19.120920899999998,Pizza Mágus,47.43711653512923,19.101192795304485,Pizza Place
